prov_code,town_name,debt
16,ArcosdelaSierra,0
16,ChillaróndeCuenca,0
16,Arguisuelas,0
16,Arrancacepas,0
16,AtalayadelCañavate,0
16,BarajasdeMelo,323
16,BarchíndelHoyo,0
16,BascuñanadeSanPedro,2
16,Beamud,0
16,Belinchón,0
16,Belmonte,338
16,Belmontejo,0
16,Beteta,0
16,Boniches,0
16,Buciegas,0
16,BuenachedeAlarcón,0
16,BuenachedelaSierra,0
16,Buendía,0
16,CampillodeAltobuey,426
16,Campillos-Paravientos,0
16,Campillos-Sierra,0
16,CanalejasdelArroyo,42
16,CañadadelHoyo,0
16,CañadaJuncosa,0
16,Cañamares,0
16,Cañavate(El),47
16,Cañaveras,203
16,Cañaveruelas,0
16,Cañete,0
16,Cañizares,46
16,CarbonerasdeGuadazaón,98
16,Cardenete,0
16,Carrascosa,0
16,CarrascosadeHaro,0
16,CasasdeBenítez,764
16,CasasdeFernandoAlonso,256
16,CasasdeGarcimolina,0
16,CasasdeGuijarro,20
16,CasasdeHaro,0
16,CasasdelosPinos,102
16,Casasimarro,439
16,Castejón,0
16,CastillejodeIniesta,108
16,Castillejo-Sierra,0
16,Castillo-Albaráñez,0
16,CastillodeGarcimuñoz,0
16,CerveradelLlano,0
16,Cierva(La),0
16,Cuenca,62.793
16,CuevadelHierro,0
16,Chumillas,0
16,Enguídanos,0
16,FresnedadeAltarejos,0
16,FresnedadelaSierra,0
16,Frontera(La),20
16,FuentedePedroNaharro,0
16,FuentelespinodeHaro,0
16,FuentelespinodeMoya,0
16,Fuentes,0
16,Fuertescusa,0
16,Gabaldón,10
16,Garaballa,0
16,Gascueña,0
16,GrajadeCampalbo,0
16,GrajadeIniesta,136
16,Henarejos,0
16,Herrumblar(El),110
16,Hinojosa(La),0
16,Hinojosos(Los),0
16,Hito(El),22
16,Honrubia,0
16,Hontanaya,0
16,Hontecillas,0
16,HorcajodeSantiago,1.518
16,Huélamo,0
16,Huelves,13
16,Huérguina,0
16,HuertadelaObispalía,0
16,HuertadelMarquesado,0
16,Huete,2.418
16,Iniesta,199
16,LagunadelMarquesado,0
16,Lagunaseca,0
16,Landete,124
16,Ledaña,1.779
16,Leganiel,1
16,Majadas(Las),510
16,Mariana,113
16,Masegosa,2
16,Mesas(Las),0
16,Minglanilla,250
16,Mira,95
16,MonrealdelLlano,0
16,Montalbanejo,50
16,Montalbo,1.312
16,MonteagudodelasSalinas,133
16,MotadeAltarejos,5
16,MotadelCuervo,1.347
16,MotilladelPalancar,1.040
16,Moya,0
16,Narboneta,25
16,OlivaresdeJúcar,81
16,OlmedadelaCuesta,0
16,OlmedadelRey,0
16,OlmedilladeAlarcón,1
16,OlmedilladeEliz,0
16,OsadelaVega,0
16,Pajarón,0
16,Pajaroncillo,0
16,PalomaresdelCampo,36
16,Palomera,0
16,Paracuellos,0
16,Paredes,0
16,ParradelasVegas(La),0
16,Pedernoso(El),195
16,Pedroñeras(Las),1.978
16,Peral(El),20
16,Peraleja(La),0
16,Pesquera(La),0
16,Picazo(El),169
16,Pinarejo,0
16,PinedadeGigüela,0
16,PiquerasdelCastillo,39
16,PortalrubiodeGuadamejud,0
16,Portilla,49
16,Poyatos,71
16,Pozoamargo,19
16,PozorrubiodeSantiago,0
16,Pozuelo(El),0
16,Priego,0
16,Provencio(El),114
16,PuebladeAlmenara,0
16,ValledeAltomira(El),0
16,PuebladelSalvador,65
16,QuintanardelRey,509
16,RadadeHaro,0
16,Reíllo,0
16,RozaléndelMonte,0
16,Saceda-Trasierra,20
16,Saelices,172
16,SalinasdelManzano,0
16,Salmeroncillos,0
16,Salvacañete,215
16,SanClemente,3.056
16,SanLorenzodelaParrilla,455
16,SanMartíndeBoniches,0
16,SanPedroPalmiches,0
16,SantaCruzdeMoya,106
16,SantaMaríadelCampoRus,0
16,SantaMaríadelosLlanos,0
16,SantaMaríadelVal,0
16,Sisante,0
16,SoleradeGabaldón,0
16,Talayuelas,294
16,Tarancón,14.331
16,Tébar,0
16,Tejadillos,0
16,Tinajas,58
16,Torralba,0
16,TorrejoncillodelRey,0
16,TorrubiadelCampo,0
16,TorrubiadelCastillo,0
16,Tragacete,75
16,Tresjuncos,11
16,Tribaldos,0
16,Uclés,81
16,Uña,0
16,Valdemeca,0
16,ValdemorillodelaSierra,0
16,Valdemoro-Sierra,0
16,Valdeolivas,110
16,ValhermosodelaFuente,0
16,Valsalobre,0
16,ValverdedeJúcar,0
16,Valverdejo,9
16,VaradeRey,0
16,VegadelCodorno,0
16,Vellisca,0
16,VillaconejosdeTrabaque,83
16,VillaescusadeHaro,67
16,VillagarcíadelLlano,137
16,VillalbadelaSierra,109
16,VillalbadelRey,8
16,VillalgordodelMarquesado,0
16,Villalpardo,416
16,VillamayordeSantiago,0
16,VillanuevadeGuadamejud,20
16,VillanuevadelaJara,247
16,VillardeCañas,530
16,VillardeDomingoGarcía,23
16,VillardelaEncina,0
16,VillardelHumo,7
16,VillardelInfantado,0
16,VillardeOlalla,0
16,VillarejodeFuentes,323
16,VillarejodelaPeñuela,0
16,Villarejo-Periesteban,0
16,VillaresdelSaz,4
16,Villarrubio,19
16,Villarta,0
16,VillasdelaVentosa,14
16,VillaverdeyPasaconsol,0
16,Víllora,0
16,Vindel,0
16,Yémeda,0
16,ZafradeZáncara,0
16,Zafrilla,0
16,ZarzadeTajo,0
16,Zarzuela,0
16,CamposdelParaíso,158
16,Valdetórtola,0
16,Valeras(Las),0
16,FuentenavadeJábaga,0
16,Arcas,597
16,Valdecolmenas(Los),0
16,PozorrubielosdelaMancha,0
16,Sotorribas,0
16,VillaryVelasco,0
17,Agullana,331
17,Aiguaviva,66
17,Albanyà,0
17,Albons,68
17,Fard'Empordà(El),0
17,Alp,0
17,Amer,688
17,Anglès,3.890
17,Arbúcies,4.506
17,Argelaguer,32
17,Armentera(L'),0
17,AvinyonetdePuigventós,20
17,Begur,1.588
17,Vajol(La),0
17,Banyoles,8.687
17,Bàscara,1.548
17,Bellcaired'Empordà,0
17,Besalú,3.497
17,Bescanó,1.694
17,Beuda,0
17,Bisbald'Empordà(La),6.448
17,Blanes,19.744
17,Bolvir,0
17,Bordils,349
17,Borrassà,0
17,Breda,1.027
17,Brunyola,0
17,BoadellailesEscaules,233
17,Cabanes,131
17,Cabanelles,0
17,Cadaqués,1.226
17,CaldesdeMalavella,3.713
17,CalongeiSantAntoni,4.970
17,Camós,0
17,Campdevànol,1.254
17,Campelles,0
17,Campllong,276
17,Camprodon,2.363
17,Canetd'Adri,128
17,Cantallops,212
17,Capmany,0
17,Queralbs,74
17,CassàdelaSelva,4.026
17,CastellfollitdelaRoca,987
17,Castellód'Empúries,7.378
17,Castell-Platjad'Aro,20.723
17,Celrà,486
17,CerviàdeTer,0
17,Cistella,5
17,Siurana,38
17,Colera,454
17,Colomers,0
17,CornellàdelTerri,689
17,Corçà,136
17,Crespià,164
17,Darnius,0
17,Das,0
17,Escala(L'),3.112
17,Espinelves,0
17,Espolla,0
17,Esponellà,290
17,Figueres,25.113
17,Flaçà,1
17,Foixà,0
17,FontanalsdeCerdanya,0
17,Fontanilles,0
17,Fontcoberta,317
17,FornellsdelaSelva,0
17,Fortià,0
17,Garrigàs,0
17,Garrigoles,0
17,Garriguella,523
17,Ger,125
17,Girona,61.390
17,Gombrèn,174
17,Gualta,0
17,GuilsdeCerdanya,0
17,Hostalric,995
17,Isòvol,311
17,Jafre,76
17,Jonquera(La),523
17,Juià,0
17,Lladó,0
17,Llagostera,2.395
17,Llambilles,21
17,Llanars,195
17,Llançà,2.488
17,Llers,0
17,Llívia,372
17,LloretdeMar,31.592
17,Llosses(Les),0
17,Madremanya,241
17,MaiàdeMontcal,0
17,Meranges,0
17,Masarac,0
17,Massanes,1.242
17,MaçanetdeCabrenys,345
17,MaçanetdelaSelva,2.154
17,Mieres,0
17,MolletdePeralada,220
17,Molló,97
17,MontagutiOix,0
17,Mont-ras,0
17,Navata,54
17,Ogassa,945
17,Olot,22.671
17,Ordis,37
17,Osor,0
17,Palafrugell,13.684
17,Palamós,7.578
17,PalaudeSantaEulàlia,0
17,Palau-saverdera,1.293
17,Palau-sator,0
17,PaloldeRevardit,0
17,Pals,108
17,Pardines,221
17,Parlavà,36
17,Pau,114
17,PedretiMarzà,0
17,Pera(La),0
17,Peralada,454
17,Planesd'Hostoles(Les),564
17,Planoles,79
17,PontdeMolins,2
17,Pontós,0
17,Porqueres,601
17,Portbou,2.362
17,Preses(Les),0
17,PortdelaSelva(El),505
17,Puigcerdà,5.105
17,Quart,47
17,Rabós,63
17,Regencós,2
17,RibesdeFreser,1.147
17,RiellsiViabrea,1.528
17,Ripoll,6.256
17,Riudarenes,1.982
17,Riudaura,0
17,RiudellotsdelaSelva,72
17,Riumors,21
17,Roses,8.726
17,Rupià,220
17,SalesdeLlierca,0
17,Salt,15.621
17,SantAndreuSalou,0
17,SantClimentSescebes,31
17,SantFeliudeBuixalleu,42
17,SantFeliudeGuíxols,6.981
17,SantFeliudePallerols,480
17,SantFerriol,0
17,SantGregori,1.369
17,SantHilariSacalm,3.498
17,SantJaumedeLlierca,59
17,SantJordiDesvalls,362
17,SantJoandelesAbadesses,1.964
17,SantJoandeMollet,0
17,SantJuliàdeRamis,1.071
17,VallfogonadeRipollès,376
17,SantLlorençdelaMuga,12
17,SantMartídeLlémena,467
17,SantMartíVell,0
17,SantMiqueldeCampmajor,53
17,SantMiqueldeFluvià,0
17,SantMori,28
17,SantPaudeSegúries,0
17,SantPerePescador,201
17,SantaColomadeFarners,6.556
17,SantaCristinad'Aro,1.757
17,SantaLlogaiad'Àlguema,53
17,SantAnioldeFinestres,155
17,SantaPau,268
17,SantJoanlesFonts,3.318
17,SarriàdeTer,1.407
17,Saus,CamalleraiLlampaies
17,SelvadeMar(La),176
17,CelleradeTer(La),396
17,Serinyà,95
17,SerradeDaró,0
17,Setcases,56
17,Sils,866
17,Susqueda,0
17,Talladad'Empordà(La),8
17,Terrades,3
17,Torrent,0
17,TorroelladeFluvià,37
17,TorroelladeMontgrí,10.208
17,Tortellà,103
17,Toses,17
17,TossadeMar,3.445
17,Ultramort,0
17,Ullà,162
17,Ullastret,0
17,Urús,0
17,Valld'enBas(La),880
17,ValldeBianya(La),0
17,Vall-llobrega,44
17,Ventalló,87
17,Verges,248
17,Vidrà,0
17,Vidreres,1.098
17,Vilabertran,0
17,Vilablareix,617
17,Viladasens,0
17,Viladamat,31
17,Vilademuls,165
17,Viladrau,205
17,Vilafant,1.606
17,Vilaür,0
17,Vilajuïga,817
17,VilallongadeTer,5
17,Vilamacolum,179
17,Vilamalla,0
17,Vilamaniscle,192
17,Vilanant,279
17,Vila-sacra,338
17,Vilopriu,28
17,Vilobíd'Onyar,229
17,Biure,0
17,Cruïlles,MonellsiSantSadurnídel'Heura
17,Forallac,0
17,SantJuliàdelLloriBonmatí,0
18,Agrón,0
18,Alamedilla,236
18,Albolote,1.956
18,Albondón,13
18,Albuñán,0
18,Albuñol,5.536
18,Albuñuelas,0
18,Aldeire,305
18,Alfacar,2.485
18,Algarinejo,1.107
18,AlhamadeGranada,1.627
18,Alhendín,9.334
18,AlicúndeOrtega,0
18,Almegíjar,0
18,Almuñécar,27.725
18,Alquife,233
18,ArenasdelRey,21
18,Armilla,14.942
18,Atarfe,14.515
18,Baza,15.007
18,BeasdeGranada,0
18,BeasdeGuadix,0
18,Benalúa,233
18,BenalúadelasVillas,270
18,Benamaurel,625
18,Bérchules,196
18,Bubión,177
18,Busquístar,0
18,Cacín,0
18,Cádiar,1.013
18,Cájar,0
18,Calicasas,372
18,Campotéjar,64
18,Caniles,1.142
18,Cáñar,0
18,Capileira,0
18,Carataunas,0
18,Cástaras,0
18,Castilléjar,1.173
18,Castril,299
18,CenesdelaVega,1.090
18,Cijuela,448
18,CogollosdeGuadix,462
18,CogollosdelaVega,1.627
18,Colomera,493
18,CortesdeBaza,930
18,CortesyGraena,903
18,Cúllar,1.400
18,CúllarVega,3.657
18,Chauchina,369
18,Chimeneas,0
18,ChurrianadelaVega,3.050
18,Darro,35
18,DehesasdeGuadix,0
18,DehesasViejas,132
18,Deifontes,56
18,Diezma,0
18,Dílar,134
18,Dólar,9
18,Dúdar,94
18,Dúrcal,3.317
18,Escúzar,522
18,Ferreira,0
18,Fonelas,270
18,Freila,1.057
18,FuenteVaqueros,2.042
18,Galera,792
18,Gobernador,137
18,Gójar,2.577
18,Gor,17
18,Gorafe,25
18,Granada,205.093
18,Guadahortuna,1.026
18,Guadix,5.454
18,Gualchos,979
18,GüejarSierra,555
18,Güevéjar,479
18,Huélago,292
18,Huéneja,0
18,Huéscar,103
18,HuétordeSantillán,422
18,HuétorTájar,2.164
18,HuétorVega,193
18,Illora,6.959
18,Itrabo,0
18,Iznalloz,3.907
18,Játar,0
18,Jayena,0
18,JerezdelMarquesado,118
18,Jete,0
18,Jun,1.116
18,Juviles,0
18,Calahorra(La),137
18,Láchar,2.574
18,Lanjarón,3.026
18,Lanteira,26
18,Lecrín,0
18,Lentegí,0
18,Lobras,0
18,Loja,12.526
18,Lugros,76
18,Lújar,173
18,Malahá(La),308
18,Maracena,11.637
18,Marchal,0
18,Moclín,919
18,Molvízar,150
18,Monachil,5.152
18,Montefrío,2.813
18,Montejícar,140
18,Montillana,569
18,MoraledadeZafayona,472
18,Motril,12.289
18,Murtas,9
18,Nigüelas,2
18,Nívar,145
18,Ogíjares,4.084
18,Orce,886
18,Órgiva,1.345
18,Otívar,0
18,VilladeOtura,10.844
18,Padul,877
18,Pampaneira,197
18,PedroMartínez,469
18,Peligros,6.109
18,Peza(La),73
18,PinosGenil,51
18,PinosPuente,2.934
18,Píñar,534
18,Polícar,8
18,Polopos,1.931
18,Pórtugos,20
18,PuebladeDonFadrique,474
18,Pulianas,0
18,Purullena,991
18,Quéntar,141
18,Rubite,478
18,Salar,515
18,Salobreña,10.592
18,SantaCruzdelComercio,0
18,SantaFe,2.654
18,Soportújar,0
18,Sorvilán,392
18,Torre-Cardela,346
18,Torvizcón,0
18,Trevélez,51
18,Turón,0
18,Ugíjar,1.245
18,Válor,98
18,VélezdeBenaudalla,510
18,VentasdeHuelma,0
18,VillanuevadelasTorres,63
18,VillanuevaMesía,832
18,Víznar,195
18,Zafarraya,124
18,Zubia(La),2.420
18,Zújar,0
18,Taha(La),1.481
18,Valle(El),538
18,Nevada,411
18,AlpujarradelaSierra,0
18,Gabias(Las),3.323
18,Guajares(Los),42
18,ValledelZalabí,1.022
18,Villamena,37
18,Morelábor,0
18,Pinar(El),0
18,VegasdelGenil,5.672
18,CuevasdelCampo,1.424
18,Zagra,104
18,Valderrubio,0
18,DomingoPérezdeGranada,58
19,Abánades,0
19,Ablanque,0
19,Adobes,0
19,Alaminos,0
19,Alarilla,1
19,AlbalatedeZorita,0
19,Albares,0
19,Albendiego,0
19,Alcocer,1
19,AlcoleadelasPeñas,0
19,AlcoleadelPinar,0
19,Alcoroches,0
19,AldeanuevadeGuadalajara,0
19,AlgardeMesa,0
19,Algora,0
19,Alhóndiga,0
19,Alique,0
19,Almadrones,0
19,Almoguera,130
19,AlmonaciddeZorita,0
19,Alocén,0
19,Alovera,2.334
19,Alustante,0
19,Angón,0
19,Anguita,0
19,AnqueladelDucado,0
19,AnqueladelPedregal,0
19,Aranzueque,46
19,Arbancón,106
19,Arbeteta,0
19,Argecilla,0
19,Armallones,0
19,ArmuñadeTajuña,0
19,ArroyodelasFraguas,0
19,Atanzón,52
19,Atienza,0
19,Auñón,0
19,AzuquecadeHenares,9.000
19,Baides,55
19,BañosdeTajo,0
19,Bañuelos,0
19,Barriopedro,0
19,Berninches,0
19,Bodera(La),0
19,Brihuega,296
19,Budia,0
19,Bujalaro,0
19,Bustares,0
19,CabanillasdelCampo,2.310
19,CampillodeDueñas,0
19,CampillodeRanas,0
19,Campisábalos,0
19,Canredondo,0
19,Cantalojas,0
19,Cañizar,0
19,CardosodelaSierra(El),0
19,CasadeUceda,0
19,Casar(El),3.152
19,CasasdeSanGalindo,0
19,Caspueñas,0
19,CastejóndeHenares,0
19,CastellardelaMuela,0
19,Castilforte,0
19,Castilnuevo,0
19,CendejasdeEnmedio,0
19,CendejasdelaTorre,0
19,Centenera,0
19,Cifuentes,1.536
19,Cincovillas,0
19,Ciruelas,23
19,CiruelosdelPinar,0
19,Cobeta,0
19,Cogollor,0
19,Cogolludo,225
19,CondemiosdeAbajo,0
19,CondemiosdeArriba,0
19,Congostrina,0
19,Copernal,0
19,Corduente,0
19,CubillodeUceda(El),0
19,Checa,24
19,Chequilla,3
19,Chiloeches,0
19,ChillaróndelRey,0
19,Driebes,15
19,Durón,0
19,Embid,0
19,Escamilla,0
19,Escariche,6
19,Escopete,0
19,EspinosadeHenares,0
19,Esplegares,0
19,Establés,0
19,Estriégana,0
19,Fontanar,232
19,Fuembellida,0
19,Fuencemillán,0
19,FuentelahigueradeAlbatages,0
19,Fuentelencina,88
19,Fuentelsaz,0
19,Fuentelviejo,0
19,Fuentenovilla,435
19,Gajanejos,0
19,Galápagos,0
19,GalvedeSorbe,0
19,GascueñadeBornova,0
19,Guadalajara,25.444
19,Henche,0
19,HerasdeAyuso,0
19,Herrería,0
19,Hiendelaencina,0
19,Hijes,0
19,Hita,0
19,Hombrados,0
19,Hontoba,0
19,Horche,403
19,HortezueladeOcén,0
19,Huerce(La),0
19,HuérmecesdelCerro,66
19,Huertahernando,0
19,Hueva,35
19,Humanes,138
19,Illana,23
19,Iniéstola,0
19,Inviernas(Las),0
19,Irueste,0
19,Jadraque,348
19,Jirueque,11
19,Ledanca,0
19,LorancadeTajuña,0
19,Lupiana,0
19,Luzaga,0
19,Luzón,0
19,Majaelrayo,0
19,MálagadelFresno,0
19,Malaguilla,5
19,Mandayona,0
19,Mantiel,0
19,Maranchón,0
19,Marchamalo,780
19,MasegosodeTajuña,0
19,Matarrubia,0
19,Matillas,3
19,Mazarete,0
19,Mazuecos,17
19,Medranda,0
19,Megina,0
19,Membrillera,0
19,MiedesdeAtienza,0
19,Mierla(La),0
19,Milmarcos,0
19,Millana,7
19,Miñosa(La),0
19,Mirabueno,0
19,Miralrío,0
19,Mochales,0
19,Mohernando,0
19,MolinadeAragón,375
19,Monasterio,0
19,Mondéjar,670
19,Montarrón,49
19,MoratilladelosMeleros,0
19,Morenilla,0
19,Muduex,0
19,NavasdeJadraque(Las),0
19,Negredo,0
19,Ocentejo,0
19,Olivar(El),0
19,OlmedadeCobeta,53
19,OlmedadeJadraque(La),0
19,Ordial(El),114
19,Orea,169
19,PálmacesdeJadraque,0
19,Pardos,0
19,ParedesdeSigüenza,0
19,Pareja,0
19,Pastrana,208
19,Pedregal(El),0
19,Peñalén,0
19,Peñalver,0
19,PeralejosdelasTruchas,0
19,Peralveche,0
19,PinilladeJadraque,0
19,PinilladeMolina,0
19,Pioz,6.733
19,Piqueras,0
19,PobodeDueñas(El),0
19,PovedadelaSierra,0
19,PozodeAlmoguera,0
19,PozodeGuadalajara,0
19,PrádenadeAtienza,0
19,PradosRedondos,0
19,PuebladeBeleña,0
19,PuebladeValles,41
19,Quer,0
19,RebollosadeJadraque,0
19,Recuenco(El),0
19,Renera,0
19,Retiendas,9
19,RibadeSaelices,0
19,RillodeGallo,0
19,RiofríodelLlano,0
19,RobledillodeMohernando,0
19,RobledodeCorpes,0
19,RomanillosdeAtienza,0
19,Romanones,0
19,RuedadelaSierra,0
19,Sacecorbo,320
19,Sacedón,314
19,SaelicesdelaSal,0
19,Salmerón,0
19,SanAndrésdelCongosto,0
19,SanAndrésdelRey,0
19,Santiuste,0
19,Saúca,0
19,Sayatón,0
19,Selas,0
19,Setiles,0
19,Sienes,0
19,Sigüenza,1.843
19,SolanillosdelExtremo,111
19,Somolinos,0
19,Sotillo(El),0
19,Sotodosos,0
19,Tamajón,229
19,Taragudo,0
19,Taravilla,0
19,Tartanedo,0
19,Tendilla,63
19,Terzaga,0
19,Tierzo,0
19,Toba(La),0
19,Tordelrábano,0
19,Tordellego,0
19,Tordesilos,0
19,Torija,650
19,TorrecuadradadeMolina,0
19,Torrecuadradilla,0
19,TorredelBurgo,53
19,TorrejóndelRey,1.088
19,TorremochadeJadraque,0
19,TorremochadelCampo,0
19,TorremochadelPinar,5
19,Torremochuela,0
19,Torrubia,0
19,TórtoladeHenares,283
19,Tortuera,0
19,Tortuero,0
19,Traíd,0
19,Trijueque,668
19,Trillo,1
19,Uceda,1.242
19,Ujados,0
19,Utande,0
19,Valdarachas,0
19,Valdearenas,1
19,Valdeavellano,0
19,Valdeaveruelo,223
19,Valdeconcha,4
19,Valdegrudas,0
19,Valdelcubo,0
19,ValdenuñoFernández,0
19,ValdepeñasdelaSierra,25
19,Valderrebollo,0
19,Valdesotos,0
19,ValfermosodeTajuña,0
19,Valhermoso,0
19,ValtabladodelRío,0
19,ValverdedelosArroyos,0
19,VianadeJadraque,0
19,VillanuevadeAlcorón,0
19,VillanuevadeArgecilla,0
19,VillanuevadelaTorre,0
19,VillaresdeJadraque,0
19,VillasecadeHenares,0
19,VillasecadeUceda,0
19,VilleldeMesa,49
19,Viñuelas,0
19,Yebes,0
19,Yebra,285
19,YélamosdeAbajo,0
19,YélamosdeArriba,0
19,YunqueradeHenares,1.165
19,Yunta(La),0
19,Zaorejas,0
19,ZarzueladeJadraque,0
19,ZoritadelosCanes,0
19,Semillas,0
20,Abaltzisketa,0
20,Aduna,0
20,Aizarnazabal,562
20,Albiztur,128
20,Alegia,111
20,Alkiza,0
20,Altzo,0
20,Amezketa,116
20,Andoain,4.701
20,Anoeta,1.245
20,Antzuola,1.181
20,Arama,0
20,Aretxabaleta,3.306
20,Asteasu,718
20,Ataun,352
20,Aia,0
20,Azkoitia,4.765
20,Azpeitia,2.687
20,Beasain,3.158
20,Beizama,57
20,Belauntza,0
20,Berastegi,609
20,Berrobi,233
20,Bidania-Goiatz,141
20,Zegama,0
20,Zerain,188
20,Zestoa,339
20,Zizurkil,1.082
20,Deba,1.315
20,Eibar,2.798
20,Elduain,21
20,Elgoibar,87
20,Elgeta,530
20,Eskoriatza,590
20,Ezkio,0
20,Hondarribia,1
20,Gaintza,0
20,Gabiria,134
20,Getaria,1.192
20,Hernani,1.593
20,Hernialde,0
20,Ibarra,1.650
20,Idiazabal,574
20,Ikaztegieta,288
20,Irun,19.779
20,Irura,72
20,Itsasondo,0
20,Larraul,15
20,Lazkao,268
20,Leaburu,6
20,Legazpi,589
20,Legorreta,110
20,Lezo,1.514
20,Lizartza,0
20,Arrasate/Mondragón,1.292
20,Mutriku,1.721
20,Mutiloa,377
20,Olaberria,0
20,Oñati,902
20,Orexa,262
20,Orio,0
20,Ormaiztegi,490
20,Oiartzun,2.239
20,Pasaia,2.138
20,Soraluze/PlacenciadelasArmas,837
20,Errezil,204
20,Errenteria,12.983
20,Leintz-Gatzaga,0
20,Donostia/SanSebastián,69.584
20,Segura,486
20,Tolosa,6.389
20,Urnieta,767
20,Usurbil,816
20,Bergara,5.699
20,Villabona,1.916
20,Ordizia,3.694
20,Urretxu,949
20,Zaldibia,0
20,Zarautz,8.851
20,Zumarraga,1.417
20,Zumaia,1.799
20,Mendaro,0
20,Lasarte-Oria,1.116
20,Astigarraga,300
20,Baliarrain,0
20,Orendain,91
20,Altzaga,0
20,Gaztelu,111
21,Alájar,210
21,Aljaraque,11.467
21,Almendro(El),0
21,AlmonasterlaReal,0
21,Almonte,35.404
21,Alosno,1.535
21,Aracena,2.834
21,Aroche,4.287
21,ArroyomolinosdeLeón,781
21,Ayamonte,45.728
21,Beas,2.287
21,Berrocal,134
21,BollullosPardelCondado,12.661
21,Bonares,0
21,CabezasRubias,0
21,Cala,914
21,Calañas,1.164
21,Campillo(El),255
21,Campofrío,591
21,CañaveraldeLeón,218
21,Cartaya,15.285
21,CastañodelRobledo,0
21,CerrodeAndévalo(El),0
21,Corteconcepción,10
21,Cortegana,7.450
21,Cortelazor,176
21,CumbresdeEnmedio,0
21,CumbresdeSanBartolomé,238
21,CumbresMayores,592
21,Chucena,232
21,Encinasola,976
21,EscacenadelCampo,1.488
21,Fuenteheridos,324
21,Galaroza,943
21,Gibraleón,7.483
21,GranadadeRío-Tinto(La),55
21,Granado(El),0
21,HigueradelaSierra,700
21,Hinojales,152
21,Hinojos,534
21,Huelva,183.887
21,IslaCristina,22.857
21,Jabugo,0
21,Lepe,29.988
21,LinaresdelaSierra,64
21,LucenadelPuerto,597
21,Manzanilla,1.413
21,Marines(Los),104
21,MinasdeRiotinto,1.236
21,Moguer,4.464
21,Nava(La),1.100
21,Nerva,7.971
21,Niebla,956
21,PalmadelCondado(La),8.402
21,PalosdelaFrontera,2
21,PaternadelCampo,0
21,Paymogo,8
21,PuebladeGuzmán,0
21,PuertoMoral,0
21,PuntaUmbría,20.019
21,RocianadelCondado,372
21,RosaldelaFrontera,678
21,SanBartolomédelaTorre,0
21,SanJuandelPuerto,2.203
21,SanlúcardeGuadiana,178
21,SanSilvestredeGuzmán,1
21,SantaAnalaReal,218
21,SantaBárbaradeCasa,0
21,SantaOlalladelCala,963
21,Trigueros,1.406
21,Valdelarco,0
21,ValverdedelCamino,39.902
21,Villablanca,551
21,VillalbadelAlcor,0
21,VillanuevadelasCruces,0
21,VillanuevadelosCastillejos,199
21,Villarrasa,661
21,ZalamealaReal,932
21,Zufre,0
22,Abiego,26
22,Abizanda,0
22,Adahuesca,0
22,Agüero,37
22,Aisa,48
22,AlbalatedeCinca,158
22,Albalatillo,4
22,Albelda,200
22,AlberoAlto,0
22,AlberoBajo,0
22,AlberueladeTubo,94
22,AlcaládeGurrea,0
22,AlcaládelObispo,0
22,Alcampell,161
22,AlcoleadeCinca,132
22,Alcubierre,0
22,Alerre,0
22,Alfántega,45
22,Almudévar,645
22,AlmuniadeSanJuan,59
22,Almuniente,479
22,Alquézar,34
22,Altorricón,0
22,Angüés,68
22,Ansó,11
22,Antillón,9
22,AragüésdelPuerto,0
22,Arén,66
22,Argavieso,0
22,Arguis,0
22,Ayerbe,280
22,Azanuy-Alins,0
22,Azara,0
22,Azlor,0
22,Baélls,0
22,Bailo,50
22,Baldellou,0
22,Ballobar,53
22,Banastás,0
22,Barbastro,2.024
22,Barbués,0
22,Barbuñales,0
22,Bárcabo,0
22,BelverdeCinca,308
22,Benabarre,1.222
22,Benasque,1.941
22,Berbegal,356
22,Bielsa,0
22,Bierge,93
22,Biescas,652
22,Binaced,0
22,Binéfar,1.153
22,Bisaurri,0
22,Biscarrués,8
22,BlecuayTorres,0
22,Boltaña,413
22,Bonansa,0
22,Borau,0
22,Broto,339
22,Caldearenas,0
22,Campo,520
22,Camporrélls,101
22,CanaldeBerdún,0
22,Candasnos,0
22,Canfranc,240
22,Capdesaso,54
22,Capella,0
22,CasbasdeHuesca,66
22,CastejóndelPuente,0
22,CastejóndeMonegros,464
22,CastejóndeSos,42
22,Castelflorite,2
22,CastiellodeJaca,129
22,Castigaleu,0
22,Castillazuelo,0
22,Castillonroy,49
22,Colungo,0
22,Chalamera,44
22,Chía,0
22,Chimillas,0
22,Esplús,176
22,Estada,0
22,Estadilla,1.409
22,EstopiñándelCastillo,15
22,Fago,0
22,Fanlo,0
22,Fiscal,66
22,Fonz,182
22,ForadadadelToscar,0
22,Fraga,2.086
22,Fueva(La),184
22,Gistaín,54
22,Grado(El),0
22,Grañén,772
22,Graus,2.012
22,GurreadeGállego,65
22,HozdeJaca,0
22,Huerto,0
22,Huesca,20.508
22,Ibieca,0
22,Igriés,0
22,Ilche,0
22,Isábena,49
22,Jaca,3.239
22,Jasa,0
22,Labuerda,150
22,Laluenga,0
22,Lalueza,0
22,Lanaja,0
22,Laperdiguera,0
22,Lascellas-Ponzano,0
22,Lascuarre,0
22,Laspaúles,27
22,Laspuña,72
22,Loarre,0
22,Loporzano,0
